timepoint,well,condition,condition_tag,Mg++ [mM],T7RNAP [ng/uL],ribosome [uM],DNA [nM],energy_mix,protein_mix,fluorescence [AU],background_fluorescence [AU],background_subtracted_fluorescence [AU],row,column
216,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1551296,1301773.25,249522.75,C,5
216,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,5143207,1301773.25,3841433.75,C,7
216,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1567204,1301773.25,265430.75,C,9
216,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,15081429,1301773.25,13779655.75,C,11
216,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,16226296,1301773.25,14924522.75,C,13
216,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1535179,1301773.25,233405.75,C,15
216,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1548176,1301773.25,246402.75,C,17
216,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1518020,1301773.25,216246.75,C,19
216,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1490815,1301773.25,189041.75,C,21
216,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1458041,1301773.25,156267.75,C,23
216,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1662434,1301773.25,360660.75,E,1
216,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1508823,1301773.25,207049.75,E,3
216,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1825532,1301773.25,523758.75,E,5
216,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13327557,1301773.25,12025783.75,E,7
216,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1697492,1301773.25,395718.75,E,9
216,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19582656,1301773.25,18280882.75,E,11
216,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14939401,1301773.25,13637627.75,E,13
216,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1636459,1301773.25,334685.75,E,15
216,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1545441,1301773.25,243667.75,E,17
216,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1502363,1301773.25,200589.75,E,19
216,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1528634,1301773.25,226860.75,E,21
216,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1383239,1301773.25,81465.75,E,23
216,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,2190774,1301773.25,889000.75,F,24
216,F:18,H2O,control,,,,0,H2O,H2O,1291101,1301773.25,-10672.25,F,18
216,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,88424417,1301773.25,87122643.75,F,12
216,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1654445,1301773.25,352671.75,F,6
216,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1560539,1301773.25,258765.75,G,1
216,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1484362,1301773.25,182588.75,G,3
216,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1561145,1301773.25,259371.75,G,5
216,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,6097966,1301773.25,4796192.75,G,7
216,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1617025,1301773.25,315251.75,G,9
216,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,18004175,1301773.25,16702401.75,G,11
216,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,14837207,1301773.25,13535433.75,G,13
216,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1528236,1301773.25,226462.75,G,15
216,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1490819,1301773.25,189045.75,G,17
216,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1460273,1301773.25,158499.75,G,19
216,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1546501,1301773.25,244727.75,G,21
216,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1564181,1301773.25,262407.75,G,23
216,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1531894,1301773.25,230120.75,I,1
216,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1548338,1301773.25,246564.75,I,3
216,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1843073,1301773.25,541299.75,I,5
216,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,7315477,1301773.25,6013703.75,I,7
216,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1542210,1301773.25,240436.75,I,9
216,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,14078043,1301773.25,12776269.75,I,11
216,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,9697662,1301773.25,8395888.75,I,13
216,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1522099,1301773.25,220325.75,I,15
216,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1501781,1301773.25,200007.75,I,17
216,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1484846,1301773.25,183072.75,I,19
216,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1409364,1301773.25,107590.75,I,21
216,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1284231,1301773.25,-17542.25,I,23
216,J:24,H2O,control,,,,0,H2O,H2O,1223667,1301773.25,-78106.25,J,24
216,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,92479077,1301773.25,91177303.75,J,18
216,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1713801,1301773.25,412027.75,J,12
216,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5301324,1301773.25,3999550.75,J,6
216,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1631813,1301773.25,330039.75,K,1
216,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1677909,1301773.25,376135.75,K,3
216,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,4641272,1301773.25,3339498.75,K,5
216,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,20552689,1301773.25,19250915.75,K,7
216,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1575030,1301773.25,273256.75,K,9
216,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,18385418,1301773.25,17083644.75,K,11
216,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,15563745,1301773.25,14261971.75,K,13
216,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1630286,1301773.25,328512.75,K,15
216,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1473732,1301773.25,171958.75,K,17
216,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1523224,1301773.25,221450.75,K,19
216,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1449116,1301773.25,147342.75,K,21
216,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1368011,1301773.25,66237.75,K,23
216,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1735611,1301773.25,433837.75,M,1
216,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1600663,1301773.25,298889.75,M,3
216,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2632467,1301773.25,1330693.75,M,5
216,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,15939952,1301773.25,14638178.75,M,7
216,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1569217,1301773.25,267443.75,M,9
216,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19566927,1301773.25,18265153.75,M,11
216,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14331189,1301773.25,13029415.75,M,13
216,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1625402,1301773.25,323628.75,M,15
216,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,6539370,1301773.25,5237596.75,M,17
216,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13531787,1301773.25,12230013.75,M,19
216,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,3811712,1301773.25,2509938.75,M,21
216,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1371330,1301773.25,69556.75,M,23
216,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,90763484,1301773.25,89461710.75,N,24
216,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,10210918,1301773.25,8909144.75,N,18
216,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,6639834,1301773.25,5338060.75,N,12
216,N:6,H2O,control,,,,0,H2O,H2O,1388996,1301773.25,87222.75,N,6
216,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1368509,1301773.25,66735.75,O,1
216,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1531054,1301773.25,229280.75,O,3
216,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3319351,1301773.25,2017577.75,O,5
216,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16388556,1301773.25,15086782.75,O,7
216,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16519011,1301773.25,15217237.75,O,9
216,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16768775,1301773.25,15467001.75,O,11
216,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7947136,1301773.25,6645362.75,O,13
216,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7429156,1301773.25,6127382.75,O,15
216,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,9175832,1301773.25,7874058.75,O,17
216,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,13848824,1301773.25,12547050.75,O,19
216,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,4422259,1301773.25,3120485.75,O,21
216,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2697173,1301773.25,1395399.75,O,23
217,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1544476,1300224.5,244251.5,A,1
217,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1557645,1300224.5,257420.5,A,3
217,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1548252,1300224.5,248027.5,A,5
217,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,3322095,1300224.5,2021870.5,A,7
217,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1554026,1300224.5,253801.5,A,9
217,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11988425,1300224.5,10688200.5,A,11
217,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11176618,1300224.5,9876393.5,A,13
217,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1506624,1300224.5,206399.5,A,15
217,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1551473,1300224.5,251248.5,A,17
217,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1495314,1300224.5,195089.5,A,19
217,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1542412,1300224.5,242187.5,A,21
217,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1544268,1300224.5,244043.5,A,23
217,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,70978798,1300224.5,69678573.5,B,24
217,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,4390067,1300224.5,3089842.5,B,18
217,B:12,H2O,control,,,,0,H2O,H2O,1304192,1300224.5,3967.5,B,12
217,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,89765889,1300224.5,88465664.5,B,6
217,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1619763,1300224.5,319538.5,C,1
217,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1498755,1300224.5,198530.5,C,3
217,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1553208,1300224.5,252983.5,C,5
217,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,5138028,1300224.5,3837803.5,C,7
217,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1567807,1300224.5,267582.5,C,9
217,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,15060928,1300224.5,13760703.5,C,11
217,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,16215763,1300224.5,14915538.5,C,13
217,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1540513,1300224.5,240288.5,C,15
217,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1551758,1300224.5,251533.5,C,17
217,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1521555,1300224.5,221330.5,C,19
217,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1492240,1300224.5,192015.5,C,21
217,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1456193,1300224.5,155968.5,C,23
217,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1665290,1300224.5,365065.5,E,1
217,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1508666,1300224.5,208441.5,E,3
217,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1829227,1300224.5,529002.5,E,5
217,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13304694,1300224.5,12004469.5,E,7
217,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1700788,1300224.5,400563.5,E,9
217,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19515963,1300224.5,18215738.5,E,11
217,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14961564,1300224.5,13661339.5,E,13
217,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1640356,1300224.5,340131.5,E,15
217,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1545972,1300224.5,245747.5,E,17
217,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1501176,1300224.5,200951.5,E,19
217,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1530528,1300224.5,230303.5,E,21
217,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1384467,1300224.5,84242.5,E,23
217,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,2190524,1300224.5,890299.5,F,24
217,F:18,H2O,control,,,,0,H2O,H2O,1289756,1300224.5,-10468.5,F,18
217,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,88454430,1300224.5,87154205.5,F,12
217,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1652596,1300224.5,352371.5,F,6
217,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1561384,1300224.5,261159.5,G,1
217,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1484803,1300224.5,184578.5,G,3
217,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1563947,1300224.5,263722.5,G,5
217,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,6103435,1300224.5,4803210.5,G,7
217,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1616266,1300224.5,316041.5,G,9
217,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,18049311,1300224.5,16749086.5,G,11
217,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,14856936,1300224.5,13556711.5,G,13
217,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1525535,1300224.5,225310.5,G,15
217,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1488074,1300224.5,187849.5,G,17
217,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1458294,1300224.5,158069.5,G,19
217,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1545653,1300224.5,245428.5,G,21
217,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1566118,1300224.5,265893.5,G,23
217,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1526824,1300224.5,226599.5,I,1
217,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1546325,1300224.5,246100.5,I,3
217,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1840583,1300224.5,540358.5,I,5
217,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,7301506,1300224.5,6001281.5,I,7
217,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1540448,1300224.5,240223.5,I,9
217,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,14065674,1300224.5,12765449.5,I,11
217,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,9699770,1300224.5,8399545.5,I,13
217,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1520791,1300224.5,220566.5,I,15
217,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1498624,1300224.5,198399.5,I,17
217,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1481399,1300224.5,181174.5,I,19
217,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1405811,1300224.5,105586.5,I,21
217,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1278867,1300224.5,-21357.5,I,23
217,J:24,H2O,control,,,,0,H2O,H2O,1223227,1300224.5,-76997.5,J,24
217,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,92835505,1300224.5,91535280.5,J,18
217,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1708866,1300224.5,408641.5,J,12
217,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5278601,1300224.5,3978376.5,J,6
217,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1625321,1300224.5,325096.5,K,1
217,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1674432,1300224.5,374207.5,K,3
217,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,4633001,1300224.5,3332776.5,K,5
217,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,20597288,1300224.5,19297063.5,K,7
217,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1570730,1300224.5,270505.5,K,9
217,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,18332631,1300224.5,17032406.5,K,11
217,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,15521913,1300224.5,14221688.5,K,13
217,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1624933,1300224.5,324708.5,K,15
217,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1469552,1300224.5,169327.5,K,17
217,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1520581,1300224.5,220356.5,K,19
217,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1443229,1300224.5,143004.5,K,21
217,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1366097,1300224.5,65872.5,K,23
217,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1732467,1300224.5,432242.5,M,1
217,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1597370,1300224.5,297145.5,M,3
217,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2625959,1300224.5,1325734.5,M,5
217,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,15924862,1300224.5,14624637.5,M,7
217,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1566087,1300224.5,265862.5,M,9
217,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19471386,1300224.5,18171161.5,M,11
217,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14246302,1300224.5,12946077.5,M,13
217,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1622119,1300224.5,321894.5,M,15
217,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,6536245,1300224.5,5236020.5,M,17
217,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13519885,1300224.5,12219660.5,M,19
217,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,3804339,1300224.5,2504114.5,M,21
217,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1368698,1300224.5,68473.5,M,23
217,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,91806832,1300224.5,90506607.5,N,24
217,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,10172833,1300224.5,8872608.5,N,18
217,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,6616428,1300224.5,5316203.5,N,12
217,N:6,H2O,control,,,,0,H2O,H2O,1383723,1300224.5,83498.5,N,6
217,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1366422,1300224.5,66197.5,O,1
217,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1527132,1300224.5,226907.5,O,3
217,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3312076,1300224.5,2011851.5,O,5
217,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16314015,1300224.5,15013790.5,O,7
217,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16447622,1300224.5,15147397.5,O,9
217,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,16703746,1300224.5,15403521.5,O,11
217,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7926809,1300224.5,6626584.5,O,13
217,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7417455,1300224.5,6117230.5,O,15
217,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,9154786,1300224.5,7854561.5,O,17
217,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,13772022,1300224.5,12471797.5,O,19
217,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,4399597,1300224.5,3099372.5,O,21
217,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2696772,1300224.5,1396547.5,O,23
218,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1542695,1301165,241530,A,1
218,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1558396,1301165,257231,A,3
218,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1548964,1301165,247799,A,5
218,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,3329137,1301165,2027972,A,7
218,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1557603,1301165,256438,A,9
218,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,12012433,1301165,10711268,A,11
218,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11214730,1301165,9913565,A,13
218,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1508578,1301165,207413,A,15
218,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1550756,1301165,249591,A,17
218,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1496818,1301165,195653,A,19
218,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1546498,1301165,245333,A,21
218,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1546797,1301165,245632,A,23
218,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,71037499,1301165,69736334,B,24
218,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,4397124,1301165,3095959,B,18
218,B:12,H2O,control,,,,0,H2O,H2O,1303859,1301165,2694,B,12
218,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,89611942,1301165,88310777,B,6
218,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1623617,1301165,322452,C,1
218,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1499516,1301165,198351,C,3
218,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1552348,1301165,251183,C,5
218,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,5146308,1301165,3845143,C,7
